id,age,province,marital_status,residency_status,arrival_year,employment_income,num_t4_slips,work_from_home,hours_worked_per_week,self_employed,business_structure,industry,business_revenue,years_in_business,gst_registered,num_business_employees,investment_income,num_t5_slips,has_capital_gains,foreign_assets,trust_income,rental_income,pension_income,num_t4a_slips,rrsp_withdrawal,student_status,tuition_paid,has_children,num_dependents,ei_received,social_assistance,disability_benefit,owns_home,rent_paid,property_tax,property_sold,major_life_event,moved_province_this_year,income_type_count,tfsa_excess,recommended_forms,num_forms_required
9179,71,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9180,21,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,1729,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,7699,0,no,married,no,1,no,"T1,T5",2
9181,70,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,14371,2,27446,no,0,no,0,no,no,no,yes,0,7412,no,none,no,1,no,"T4RSP,T1,T4RIF",3
9182,29,QC,married,resident,,3180,3,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,28828,yes,6308,no,0,no,no,no,no,14707,0,no,none,no,1,no,"T4RSP,T2202,T1,SCH11",4
9183,23,PE,married,resident,,109788,1,no,40,no,none,,0,0,no,0,443,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,9967,0,no,moved_province,yes,2,no,"T1,T5",2
9184,40,MB,single,resident,,23291,1,yes,40,no,none,,0,0,no,0,15788,2,no,23139,0,28225,0,0,0,no,0,no,0,no,no,no,yes,0,10606,no,none,no,3,no,"T2200,T776,T1,T5",4
9185,69,BC,married,resident,,0,0,no,0,no,none,,0,0,no,0,12294,1,yes,0,0,0,42271,1,0,no,0,yes,2,no,no,no,yes,0,10057,no,none,no,2,no,"RC66,T5,RC62,T4RIF,T1032,T1,SCH3",7
9186,20,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,6768,1,no,0,0,0,0,0,0,yes,10331,no,0,no,no,yes,no,25655,0,no,none,no,1,no,"SCH11,T2202,T1,T5",4
9187,52,ON,single,resident,,138474,1,yes,50,no,none,,0,0,no,0,0,0,no,0,34591,0,0,0,0,no,0,yes,1,no,no,no,yes,0,10034,no,job_change,no,2,no,"RC66,ON479,T3,T3-SCH9,T2200,T1",6
9188,47,QC,married,newcomer,2022,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,21235,0,no,retired,no,0,no,"T1,RC151",2
9189,57,NS,single,resident,,101164,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,5946,no,moved_province,yes,1,no,T1,1
9190,34,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,moved_province,yes,0,no,NR4,1
9191,82,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,62787,0,0,23061,1,0,no,0,no,0,no,no,no,yes,0,6864,no,none,no,1,no,"T1,T4RIF",2
9192,47,PE,married,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,11690,0,no,moved_province,yes,0,no,"RC66,T1,RC151,T1135",4
9193,67,MB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,45613,65075,1,0,no,0,no,0,no,no,no,yes,0,6520,no,married,no,2,yes,"T776,T1,T4RIF,RC383",4
9194,41,MB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,30876,0,0,0,no,0,no,0,no,no,no,yes,0,8769,no,married,no,1,no,"T776,T1",2
9195,44,BC,common_law,resident,,131817,1,no,45,no,none,,0,0,no,0,6843,1,yes,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,8125,no,none,no,2,no,"SCH3,RC66,T1,T5",4
9196,70,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,107283,0,0,51094,2,25104,no,0,no,0,no,no,no,no,18077,0,no,none,no,1,no,"T4RSP,T1,T4RIF,T1135",4
9197,51,AB,single,resident,,30092,2,no,35,yes,sole_prop,construction,29044,20,no,0,15533,1,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,8693,0,no,none,no,3,no,"RC66,T5,RC62,T2125,T1",5
9198,79,AB,divorced,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,19547,0,no,none,no,0,no,"T1,RC151,T1135",3
9199,75,SK,divorced,resident,,40510,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,57205,0,0,37064,no,0,no,0,no,no,yes,no,26595,0,no,none,no,2,no,"T4RSP,T776,T1",3
9200,24,SK,common_law,resident,,70028,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,no,6713,0,no,none,no,1,no,"T2200,T1",2
9201,27,PE,single,resident,,73171,1,no,35,no,none,,0,0,no,0,7159,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,22321,0,no,none,no,2,yes,"T1,T5,RC383",3
9202,64,NS,single,resident,,0,0,no,0,no,none,,0,0,no,0,1436,1,no,0,0,0,31825,1,0,no,0,no,0,no,yes,no,yes,0,7672,no,none,no,2,no,"T4RIF,T1,T5",3
9203,44,MB,single,newcomer,2022,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,17856,0,no,none,no,0,no,"T1,RC151",2
9204,64,QC,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,62649,1,0,no,0,no,0,no,no,no,yes,0,2935,no,none,no,1,yes,"T1,T4RIF,RC383",3
9205,73,NL,single,resident,,67103,1,no,35,no,none,,0,0,no,0,0,0,no,0,35104,0,0,0,20403,no,0,no,0,no,no,no,no,19577,0,no,none,no,2,no,"T4RSP,T3,T3-SCH9,T1",4
9206,30,NB,single,resident,,54370,1,no,50,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,3885,no,job_change,no,1,no,"RC66,T1,RC62",3
9207,55,NS,married,resident,,42699,1,no,40,no,none,,0,0,no,0,20729,3,yes,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,25929,0,no,retired,no,2,no,"RC66,T5,RC62,T1,SCH3",5
9208,68,MB,single,resident,,0,0,no,0,no,none,,0,0,no,0,23580,1,no,0,0,0,62584,1,0,no,0,no,0,no,no,no,yes,0,4594,no,none,no,2,no,"T4RIF,T1,T5",3
9209,53,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,retired,no,0,no,NR4,1
9210,52,SK,single,resident,,164256,1,yes,40,yes,sole_prop,photography,500000,4,yes,0,1656,1,no,0,0,22727,0,0,0,no,0,no,0,no,no,no,yes,0,5409,no,none,no,4,no,"T776,GST34,T5,T2125,T1213,T2200,T1",7
9211,61,NB,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,7787,0,no,retired,no,0,no,T1,1
9212,74,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9213,18,NS,married,resident,,142040,1,no,40,no,none,,0,0,no,0,5271,1,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,no,10326,0,no,new_child,no,2,no,"SCH3,T1,T5",3
9214,51,NB,married,newcomer,2022,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,21384,0,no,job_change,no,0,no,"T1,RC151",2
9215,72,PE,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,25662,no,0,no,0,no,no,no,yes,0,8555,yes,none,no,0,no,"T4RSP,T1,T2091",3
9216,36,NL,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,no,23075,0,no,retired,no,0,no,T1,1
9217,35,AB,divorced,resident,,179639,1,no,35,no,none,,0,0,no,0,5932,1,no,51079,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,5053,no,none,no,2,no,"T1,T5",2
9218,33,NB,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,24331,0,no,none,no,0,no,"RC66,T1,RC151,T1135",4
9219,61,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9220,19,QC,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,13990,yes,4593,no,0,no,no,no,no,22282,0,no,none,no,0,no,"T4RSP,T2202,T1,SCH11",4
9221,67,ON,common_law,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,14899,0,no,none,no,0,no,"T1,ON479,RC151,T1135",4
9222,25,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,3418,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9223,76,BC,common_law,resident,,73715,1,yes,45,yes,sole_prop,landscaping,185952,1,yes,0,16589,1,no,0,0,0,55149,1,0,no,0,yes,1,no,no,no,no,18161,0,no,moved_province,yes,4,no,"RC66,GST34,T5,T2125,T4RIF,T1213,T1032,T2200,T1",9
9224,18,BC,single,resident,,39081,1,no,45,yes,sole_prop,legal,173699,1,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,8497,0,no,none,no,2,no,"T1,T2125,T1213",3
9225,41,NS,single,resident,,14408,1,yes,45,no,none,,0,0,no,0,4105,3,no,0,0,0,0,0,0,no,0,no,0,no,yes,no,yes,0,8547,no,moved_province,yes,2,no,"T2200,T1,T5",3
9226,66,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,moved_province,yes,0,no,NR4,1
9227,55,NL,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,12128,no,0,no,0,no,no,no,yes,0,10246,no,none,no,0,no,"T4RSP,T1",2
9228,31,NS,single,resident,,163694,1,yes,40,yes,sole_prop,marketing,30347,4,yes,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,4511,no,none,no,2,no,"RC66,GST34,T2125,RC62,T2200,T1",6
9229,30,ON,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,6857,no,0,no,no,no,no,8627,0,no,retired,no,0,no,"T1,ON479,T1135,RC151,T2202,SCH11",6
9230,75,QC,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,19543,1,no,0,9187,0,0,0,0,no,0,no,0,no,no,no,no,9694,0,no,new_child,no,2,no,"T3,T3-SCH9,T1,T5",4
9231,77,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,7163,2,no,0,0,0,14049,1,0,no,0,no,0,no,no,no,yes,0,3273,no,job_change,no,2,no,"T4RIF,T1,T5",3
9232,49,MB,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,13121,0,no,job_change,no,0,no,"T1,RC151,T1135",3
9233,65,QC,married,resident,,41641,1,no,45,yes,sole_prop,design,68844,2,yes,0,0,0,no,0,5457,0,0,0,0,no,0,no,0,no,no,no,yes,0,7160,no,none,no,3,no,"GST34,T2125,T3,T3-SCH9,T1",5
9234,20,QC,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,9954,no,0,no,no,no,no,26707,0,no,new_child,no,0,no,"SCH11,T2202,T1",3
9235,48,PE,single,resident,,132783,1,yes,40,no,none,,0,0,no,0,22216,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,28789,0,no,none,no,2,no,"T2200,T1,T5",3
9236,65,NB,single,resident,,0,0,no,0,no,none,,0,0,no,0,11405,2,no,222368,0,0,0,0,0,no,0,yes,1,no,no,no,no,24210,0,no,new_child,no,1,no,"RC66,T1,T5,T1135",4
9237,29,NB,single,resident,,12617,1,no,40,no,none,,0,0,no,0,6151,2,no,0,0,0,0,0,0,yes,8391,no,0,no,no,yes,no,14179,0,no,job_change,no,2,no,"SCH11,T2202,T1,T5",4
9238,26,NS,common_law,resident,,178595,1,no,35,yes,sole_prop,landscaping,17108,20,no,0,0,0,no,0,0,0,0,0,0,yes,16241,no,0,no,no,no,no,16199,0,no,moved_province,yes,2,no,"SCH11,T2202,T1,T2125",4
9239,45,SK,married,resident,,0,0,no,0,no,none,,0,0,no,0,13393,2,yes,0,0,0,0,0,0,no,0,yes,1,no,no,yes,no,17946,0,no,none,no,1,no,"SCH3,RC66,T1,T5",4
9240,37,BC,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,11662,0,no,none,no,0,no,"RC66,T1135,RC62,RC151,T1",5
9241,84,,common_law,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9242,29,NB,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,8003,no,0,yes,no,no,no,14535,0,no,none,no,0,no,"SCH11,T2202,T1",3
9243,51,BC,married,resident,,68806,3,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,8083,no,moved_province,yes,1,no,T1,1
9244,69,QC,single,resident,,0,0,no,0,no,none,,0,0,no,0,12220,1,yes,0,0,0,40354,1,24807,no,0,yes,2,no,no,no,no,20713,0,no,none,no,2,no,"T4RSP,RC66,T5,RC62,T4RIF,T1,SCH3",7
9245,58,SK,married,resident,,122252,1,no,50,no,none,,0,0,no,0,1641,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,21744,0,no,new_child,no,2,no,"T1,T5",2
9246,71,SK,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,4,no,no,no,yes,0,6748,no,moved_province,yes,0,no,"RC66,T1,RC62",3
9247,42,NS,common_law,resident,,107535,1,no,40,no,corporation,carpentry,120795,5,yes,5,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,8501,no,job_change,no,2,no,"GST34,T1,T2",3
9248,21,NL,common_law,resident,,171624,2,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,yes,no,no,24663,0,no,none,no,1,no,T1,1
9249,53,AB,divorced,resident,,620,1,no,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,10241,0,no,none,no,1,no,T1,1
9250,68,QC,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,18123,2,yes,0,0,0,13573,1,0,no,0,no,0,no,no,no,no,25551,0,no,none,no,2,no,"T5,T4RIF,T1032,T1,SCH3",5
9251,75,MB,married,resident,,0,0,no,0,no,none,,0,0,no,0,22280,1,no,0,0,0,0,0,0,no,0,yes,3,yes,no,no,no,6805,0,no,married,no,1,no,"RC66,T1,T5,RC62",4
9252,20,BC,single,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,28768,0,no,none,no,0,no,"T1,RC151,T1135",3
9253,64,PE,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,13255,no,0,no,0,no,no,no,yes,0,7751,no,job_change,no,0,no,"T4RSP,T1",2
9254,81,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9255,31,MB,single,resident,,0,0,no,0,yes,corporation,legal,56205,2,yes,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,6455,no,moved_province,yes,1,no,"GST34,T1,T2,T2125",4
9256,45,MB,single,resident,,86937,1,yes,45,yes,corporation,photography,99641,1,yes,2,3595,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,6161,no,job_change,no,3,no,"T2,GST34,T5,T2125,T1213,T2200,T1",7
9257,26,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9258,22,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,22520,0,no,none,no,0,no,T1,1
9259,53,NS,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,4,no,yes,no,no,22770,0,no,none,no,0,no,"RC66,T1,RC62",3
9260,18,SK,single,resident,,113357,1,yes,50,no,none,,0,0,no,0,4355,1,no,0,0,0,0,0,0,yes,6194,no,0,no,no,no,no,28713,0,no,moved_province,yes,2,no,"T5,SCH11,T2202,T2200,T1",5
9261,42,AB,married,resident,,112441,1,yes,60,no,none,,0,0,no,0,0,0,no,0,0,15126,0,0,0,no,0,yes,2,no,no,no,yes,0,6115,no,retired,no,2,no,"RC66,T776,RC62,T2200,T1",5
9262,60,QC,single,resident,,0,0,no,0,no,none,,0,0,no,0,6061,1,no,0,0,0,28438,1,7678,no,0,yes,1,no,no,no,yes,0,4964,no,none,no,2,no,"T4RSP,RC66,T5,T4RIF,T1",5
9263,42,AB,common_law,resident,,57011,1,no,50,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,3,yes,no,no,no,23353,0,no,new_child,no,1,no,"RC66,T1,RC62",3
9264,68,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9265,62,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,16093,1,yes,0,0,0,0,0,45866,no,0,no,0,no,no,no,no,17169,0,no,job_change,no,1,no,"T4RSP,SCH3,T1,T5",4
9266,56,BC,married,resident,,146129,1,no,50,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,yes,yes,0,4064,no,none,no,1,no,"RC66,T1,RC62",3
9267,63,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,0,0,no,new_child,no,0,no,NR4,1
9268,83,NL,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,3,no,no,no,no,13379,0,no,none,no,0,no,"RC66,T1135,RC62,RC151,T1",5
9269,66,PE,single,resident,,24140,1,yes,40,no,none,,0,0,no,0,806,1,no,0,0,0,58441,2,0,no,0,no,0,no,no,no,yes,0,4317,no,none,no,3,no,"T4RIF,T2200,T1,T5",4
9270,83,NB,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,3,no,no,no,no,21925,0,no,new_child,no,0,no,"RC66,T1135,RC62,RC151,T1",5
9271,64,NL,married,resident,,119868,3,no,45,yes,corporation,consulting,1122778,20,yes,5,0,0,no,0,0,0,66934,1,0,no,0,yes,2,no,no,yes,yes,0,2672,no,none,no,3,no,"RC66,T2,GST34,T2125,RC62,T4RIF,T1213,T1",8
9272,62,SK,single,resident,,116527,1,no,35,yes,sole_prop,retail,6364,20,no,0,19112,1,no,0,0,0,28760,1,0,no,0,no,0,no,no,no,yes,0,8884,no,married,no,4,no,"T4RIF,T1,T5,T2125",4
9273,30,BC,single,resident,,65929,1,no,35,no,none,,0,0,no,0,0,0,no,0,0,37902,0,0,0,yes,16145,no,0,no,no,no,no,11313,0,no,retired,no,2,no,"T2202,T776,T1,SCH11",4
9274,30,NS,married,resident,,80958,1,yes,40,no,none,,0,0,no,0,4813,1,no,0,0,0,0,0,0,no,0,yes,1,no,yes,no,yes,0,4443,no,retired,no,2,no,"RC66,T2200,T1,T5",4
9275,30,,divorced,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,9215,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9276,70,ON,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,16540,1,0,no,0,no,0,no,no,no,yes,0,6045,no,none,no,1,no,"ON479,T1,T4RIF",3
9277,64,PE,married,resident,,135239,1,no,35,yes,corporation,photography,5513,5,no,5,7275,1,yes,0,0,0,38723,2,0,no,0,no,0,no,no,no,yes,0,11141,no,none,no,4,no,"T2,T5,T2125,T4RIF,T1,SCH3",6
9278,52,AB,common_law,resident,,166575,2,yes,35,no,none,,0,0,no,0,17050,4,no,0,0,0,0,0,0,no,0,yes,2,no,no,yes,no,20416,0,no,retired,no,2,no,"RC66,T5,RC62,T2200,T1",5
9279,83,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,8165,1,no,0,20421,0,0,0,0,no,0,no,0,no,no,no,yes,0,4256,no,moved_province,yes,2,no,"T3,T3-SCH9,T1,T5",4
9280,23,NS,single,resident,,65417,1,no,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,8381,0,no,none,no,1,no,T1,1
9281,52,QC,single,newcomer,2022,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,20957,0,no,none,no,0,no,"T1,RC151",2
9282,52,NL,married,newcomer,2022,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,22151,0,no,married,no,0,no,"T1,RC151",2
9283,33,MB,widowed,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,2483,no,retired,no,0,no,T1,1
9284,20,NL,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,21564,0,no,none,no,0,no,T1,1
9285,82,AB,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,18519,2,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,no,21104,0,no,none,no,1,no,"SCH3,T1,T5",3
9286,40,NS,married,resident,,0,0,no,0,no,none,,0,0,no,0,18771,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,28990,0,no,new_child,no,1,no,"T1,T5",2
9287,21,ON,married,resident,,139778,1,yes,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,14072,0,no,married,no,1,no,"T2200,T1,ON479",3
9288,44,MB,single,resident,,65238,1,no,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,3725,no,new_child,no,1,no,T1,1
9289,62,ON,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,15885,0,no,job_change,no,0,no,"RC66,ON479,T1135,RC62,RC151,T1",6
9290,68,NB,divorced,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,25832,0,no,none,no,0,no,"T1,RC151,T1135",3
9291,84,NB,married,resident,,0,0,no,0,no,none,,0,0,no,0,23551,1,yes,181645,0,0,57355,1,0,no,0,no,0,no,yes,no,no,15176,0,no,job_change,no,2,no,"T1135,T5,T4RIF,T1032,T1,SCH3",6
9292,23,MB,single,resident,,27342,3,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,12159,0,no,married,no,1,no,"T2200,T1",2
9293,46,QC,married,resident,,0,0,no,0,yes,corporation,photography,15910,8,no,2,13722,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,4287,no,none,no,2,no,"T2,T5,T2125,T2200,T1",5
9294,56,QC,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,29153,0,no,none,no,0,no,"T1,RC151,T1135",3
9295,53,SK,married,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,27892,0,no,none,no,0,no,"T1,RC151,T1135",3
9296,37,AB,single,resident,,149252,1,no,35,yes,sole_prop,construction,44536,1,yes,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,7144,no,married,no,2,no,"GST34,T1,T2125",3
9297,50,NB,single,resident,,177212,1,no,50,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,16303,0,no,none,no,1,no,T1,1
9298,27,BC,common_law,resident,,77594,1,yes,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,20197,0,no,none,no,1,no,"T2200,T1",2
9299,58,NS,married,resident,,113475,2,yes,50,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,29274,0,no,moved_province,yes,1,no,"T2200,T1",2
9300,52,QC,divorced,resident,,150401,1,yes,40,no,none,,0,0,no,0,9895,1,no,67194,0,0,0,0,0,no,0,yes,1,no,no,no,no,6010,0,no,new_child,no,2,no,"RC66,T5,TP64.3,T2200,T1",5
9301,76,BC,single,resident,,0,0,no,0,no,none,,0,0,no,0,2910,1,no,0,0,0,18994,1,0,no,0,yes,1,no,no,no,yes,0,3454,no,moved_province,yes,2,no,"T4RIF,RC66,T1,T5",4
9302,31,,married,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,0,0,no,none,no,0,no,NR4,1
9303,57,MB,common_law,resident,,121519,1,no,40,yes,corporation,landscaping,82784,8,no,10,0,0,no,0,0,0,0,0,0,no,0,no,0,no,yes,no,yes,0,5589,no,none,no,2,no,"T2,GST34,T2125,T1213,T1",5
9304,19,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,13965,0,no,moved_province,yes,0,no,T1,1
9305,34,AB,single,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,21140,0,no,married,no,0,no,"T1,RC151,T1135",3
9306,27,NL,married,resident,,123730,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,yes,no,no,no,14429,0,no,moved_province,yes,1,no,"RC66,T1,RC62",3
9307,81,NL,single,resident,,0,0,no,0,no,none,,0,0,no,0,7012,1,no,0,0,54781,36815,2,25886,no,0,yes,1,no,no,no,yes,0,10010,no,none,no,3,no,"T4RSP,RC66,T776,T5,T4RIF,T1",6
9308,64,NB,married,resident,,89204,2,no,35,no,none,,0,0,no,0,0,0,no,0,23099,25691,68620,1,0,no,0,no,0,no,no,no,yes,0,8708,no,none,no,4,no,"T776,T3,T3-SCH9,T4RIF,T1",5
9309,41,NL,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,242645,0,0,0,0,0,no,0,no,0,no,no,no,no,8276,0,no,moved_province,yes,0,no,"T1,T1135",2
